FIRE_NUMBER,VERSION_NUMBER,FIRE_YEAR,FIRE_CAUSE,FIRE_LABEL,FIRE_SIZE_HECTARES,SOURCE,GPS_TRACK_DATE,LOAD_DATE,FIRE_DATE,CREATION_METHOD,FEATURE_CODE,OBJECTID,SE_ANNO_CAD_DATA,FEATURE_AREA_SQM,FEATURE_LENGTH_M,MONTH,MONTH_NAME
C50173,,2000,Lightning,2000-C50173,4.5,fire centre,,2007-05-17Z,,digitised,JA70003000,3200196,,45317.7204,976.4033,,
C50173,,2000,Lightning,2000-C50173,1.7,fire centre,,2007-05-17Z,,digitised,JA70003000,3200197,,17930.9522,507.287,,
C50173,,2000,Lightning,2000-C50173,3.9,fire centre,,2007-05-17Z,,digitised,JA70003000,3200198,,39342.0108,785.1352,,
C50173,,2000,Lightning,2000-C50173,2.8,fire centre,,2007-05-17Z,,digitised,JA70003000,3200199,,28642.8803,690.4901,,
C50174,,2000,Lightning,2000-C50174,417.8,Buffered_Point,,2007-05-17Z,,buffered_point,JA70003000,3200200,,4178587.9022,7578.5987,,
C50244,,2001,Person,2001-C50244,184.3,LANDSAT7,,2007-05-17Z,,digitized,JA70003000,3200263,,1843242.5569,10890.9803,,
C40048,,2002,Person,2002-C40048,110.5,LANDSAT7,,2007-05-17Z,,Just a guess; very uncertain,JA70003000,3200278,,1105959.9799,6154.8548,,
C10279,,2003,Lightning,2003-C10279,121.9,LANDSAT5,,2007-05-17Z,,digitized,JA70003000,3200288,,1219179.803,11062.6701,,
C10040,,2000,Person,2000-C10040,12.0,Buffered_Point,,2007-05-17Z,,buffered_point,JA70003000,3200186,,120435.5843,1291.5975,,
C20006,,2000,Person,2000-C20006,12.3,Buffered_Point,,2007-05-17Z,,buffered_point,JA70003000,3200187,,123117.2587,1300.4351,,
C20023,,2000,Person,2000-C20023,12.2,Buffered_Point,,2007-05-17Z,,buffered_point,JA70003000,3200188,,122272.829,1297.6553,,
C30266,,2003,Lightning,2003-C30266,69.4,LANDSAT5,,2007-05-17Z,,digitized,JA70003000,3200289,,694232.2625,7078.3188,,
C30275,,2003,Lightning,2003-C30275,510.7,LANDSAT5,,2007-05-17Z,,digitized,JA70003000,3200290,,5107392.0953,20049.4646,,
C40305,,2003,Lightning,2003-C40305,1112.8,LANDSAT5,,2007-05-17Z,,digitized,JA70003000,3200291,,11128818.2232,20349.4397,,
C50199,,2003,Lightning,2003-C50199,1744.6,LANDSAT9,,2007-05-17Z,,digitized,JA70003000,3200292,,17446639.6825,27358.7462,,
C50214,,2003,Person,2003-C50214,27655.6,LANDSAT5,,2007-05-17Z,,digitized,JA70003000,3200293,,276556288.3903,138490.1759,,
C50422,2015032501.0,2003,Lightning,2003-C50422,12.2,HAND SKETCH,2015-03-23Z,2014-03-25Z,,Digitized,JA70003000,3200294,,122029.5519,1685.8787,,
C20035,,2000,Person,2000-C20035,15.2,fire centre,,2007-05-17Z,,digitised,JA70003000,3200189,,152710.7841,1767.6832,,
C20036,,2000,Person,2000-C20036,56.5,fire centre,,2007-05-17Z,,digitised,JA70003000,3200190,,565596.2003,3713.3893,,
C20049,,2000,Person,2000-C20049,21.4,Buffered_Point,,2007-05-17Z,,buffered_point,JA70003000,3200191,,214216.3017,1717.2315,,
C30149,,2000,Person,2000-C30149,24.3,Buffered_Point,,2007-05-17Z,,buffered_point,JA70003000,3200192,,243507.2664,1832.7428,,
C40038,,2000,Person,2000-C40038,15.5,Buffered_Point,,2007-05-17Z,,buffered_point,JA70003000,3200193,,155757.2488,1459.4034,,
C50063,,2000,Person,2000-C50063,128.5,fire centre,,2007-05-17Z,,digitised,JA70003000,3200194,,1285309.6098,4979.2658,,
C50173,,2000,Lightning,2000-C50173,79.2,fire centre,,2007-05-17Z,,digitised,JA70003000,3200195,,792575.5363,7199.4493,,
C50010,2008041301.0,2008,Person,2008-C50010,0.0,OZIX,2008-05-06Z,2008-05-06Z,,GPS-TRACK,JA70003000,3201183,,972.421,122.9528,,
C50018,2008041601.0,2008,Person,2008-C50018,6.6,OZIX,2008-07-23Z,2008-07-23Z,,GPS-TRACK,JA70003000,3201184,,67676.8001,1603.8472,,
C50019,2008041701.0,2008,Person,2008-C50019,22.7,OZIX,2008-09-24Z,2008-09-24Z,,GPS-TRACK,JA70003000,3201185,,234413.7177,2890.1356,,
C50023,2008051201.0,2008,Person,2008-C50023,0.8,OZIX,2008-05-12Z,2008-05-12Z,,GPS-TRACK,JA70003000,3201186,,8226.6653,459.2355,,
C50037,2008060401.0,2008,Person,2008-C50037,10.2,OZIX,2008-06-04Z,2008-06-04Z,,GPS-TRACK,JA70003000,3201187,,102348.298,2392.7876,,
C50040,2009010701.0,2008,Person,2008-C50040,5.1,OZIX,2009-01-07Z,2009-01-07Z,,GPS-TRACK,JA70003000,3201188,,51513.6532,884.534,,
C50043,2008052301.0,2008,Person,2008-C50043,87.0,OZIX,2008-06-11Z,2008-06-11Z,,GPS-TRACK,JA70003000,3201189,,874599.8241,4839.6585,,
C50060,2008080501.0,2008,Lightning,2008-C50060,1.9,OZIX,2008-08-05Z,2008-08-05Z,,GPS-TRACK,JA70003000,3201190,,19760.1408,591.3929,,
C50063,2008071101.0,2008,Lightning,2008-C50063,0.0,OZIX,2008-07-11Z,2008-07-11Z,,GPS-TRACK,JA70003000,3201191,,88.3792,44.1159,,
C50065,2008071401.0,2008,Person,2008-C50065,0.0,OZIX,2008-07-15Z,2008-07-14Z,,GPS-TRACK,JA70003000,3201192,,15.5569,17.1884,,
C50072,2008071401.0,2008,Lightning,2008-C50072,0.0,OZIX,2008-07-14Z,2008-07-14Z,,GPS-TRACK,JA70003000,3201193,,281.9406,70.7909,,
C50073,2008063001.0,2008,Lightning,2008-C50073,0.0,OZIX,2008-07-09Z,2008-07-09Z,,GPS-TRACK,JA70003000,3201194,,2.585,10.4234,,
C50123,2008070801.0,2008,Person,2008-C50123,0.1,OZIX,2008-07-17Z,2008-07-17Z,,GPS-TRACK,JA70003000,3201195,,1651.6701,232.0847,,
C50216,2008082001.0,2008,Person,2008-C50216,0.0,OZIX,2008-08-20Z,2008-08-20Z,,GPS-TRACK,JA70003000,3201196,,559.6333,97.7976,,
C50269,2008082601.0,2008,Lightning,2008-C50269,0.0,OZIX,2008-08-26Z,2008-08-26Z,,GPS-TRACK,JA70003000,3201197,,66.5861,32.0093,,
C50294,2008092301.0,2008,Person,2008-C50294,1.5,OZIX,2008-09-24Z,2008-09-24Z,,GPS-TRACK,JA70003000,3201198,,15476.7223,496.3752,,
C10053,2007053001.0,2007,Person,2007-C10053,3.3,OZIX,2007-07-11Z,2007-09-19Z,,GPS_TRACK,JA70003000,3200802,,33355.03,900.5673,,
C10058,2007060201.0,2007,Person,2007-C10058,11.8,OZIX,2007-07-10Z,2007-07-10Z,,GPS_TRACK,JA70003000,3200803,,118669.7826,2105.2401,,
C10060,2007060201.0,2007,Lightning,2007-C10060,0.0,OZIX,2007-06-13Z,2007-06-13Z,,GPS_TRACK,JA70003000,3200804,,75.9108,53.5311,,
C10067,2007062901.0,2007,Person,2007-C10067,1.8,OZIX,2007-07-05Z,2007-07-05Z,,GPS_TRACK,JA70003000,3200805,,18783.6514,873.7156,,
C10114,2007071401.0,2007,Lightning,2007-C10114,0.0,OZIX,2007-08-10Z,2007-08-10Z,,GPS_TRACK,JA70003000,3200806,,292.9101,78.7332,,
C10129,2007071401.0,2007,Lightning,2007-C10129,0.0,OZIX,2007-08-14Z,2007-08-14Z,,GPS_TRACK,JA70003000,3200807,,37.3247,23.9033,,
C10150,,2007,Lightning,2007-C10150,2.0,LANDSAT5,2007-09-12Z,2009-04-22Z,,digitizied,JA70003000,3200808,,20540.6994,540.8636,,
C10155,2007071602.0,2007,Lightning,2007-C10155,0.3,OZIX,2007-08-14Z,2007-08-14Z,,GPS_TRACK,JA70003000,3200809,,3860.4456,275.2427,,
C10265,2007080701.0,2007,Lightning,2007-C10265,0.0,OZIX,2007-08-14Z,2007-08-13Z,,GPS_TRACK,JA70003000,3200810,,15.9627,20.0672,,
C10319,,2007,Lightning,2007-C10319,31.7,LANDSAT5,2007-09-12Z,2009-04-22Z,,digitizied,JA70003000,3200811,,317111.5415,2382.7723,,
C10359,2007082101.0,2007,Lightning,2007-C10359,0.0,OZIX,2007-08-23Z,2007-08-23Z,,GPS_TRACK,JA70003000,3200812,,324.3483,86.8357,,
C10364,2007082401.0,2007,Lightning,2007-C10364,0.4,OZIX,2007-08-27Z,2007-08-27Z,,GPS_TRACK,JA70003000,3200813,,4842.8318,279.5333,,
C10368,2007082701.0,2007,Lightning,2007-C10368,1.1,OZIX,2007-08-28Z,2007-08-27Z,,GPS_TRACK,JA70003000,3200814,,11002.6139,410.4767,,
C10385,2007091501.0,2007,Lightning,2007-C10385,0.0,OZIX,2007-09-24Z,2007-09-24Z,,GPS_TRACK,JA70003000,3200815,,216.0125,69.5826,,
C20005,2007041601.0,2007,Person,2007-C20005,22.0,OZIX,2007-06-20Z,2007-06-20Z,,GPS_TRACK,JA70003000,3200816,,220138.5895,5531.3781,,
C20007,2007041101.0,2007,Person,2007-C20007,0.1,OZIX,2007-06-13Z,2007-06-13Z,,GPS_TRACK,JA70003000,3200817,,1561.0483,186.3497,,
C20038,2007121901.0,2007,Person,2007-C20038,0.0,OZIX,2007-12-19Z,2007-12-19Z,,GPS_TRACK,JA70003000,3200818,,48.7986,32.0968,,
C20046,,2007,Person,2007-C20046,5.5,LANDSAT5,2007-09-12Z,2009-04-22Z,,digitizied,JA70003000,3200819,,55320.4226,982.5283,,
C20095,2007071501.0,2007,Lightning,2007-C20095,10.8,OZIX,2007-07-27Z,2007-07-27Z,,GPS_TRACK,JA70003000,3200820,,108909.6774,2365.4396,,
C20096,2007071301.0,2007,Lightning,2007-C20096,0.0,OZIX,2007-08-14Z,2007-08-14Z,,GPS_TRACK,JA70003000,3200821,,14.1426,15.9121,,
C20107,,2007,Lightning,2007-C20107,4.5,LANDSAT5,2008-08-04Z,2009-04-22Z,,digitizied,JA70003000,3200822,,45055.7344,1296.3404,,
C20185,2007072601.0,2007,Lightning,2007-C20185,0.3,OZIX,2007-08-13Z,2007-08-13Z,,GPS_TRACK,JA70003000,3200823,,3124.4267,251.5692,,
C20194,2007072901.0,2007,Person,2007-C20194,33.6,OZIX,2007-07-31Z,2007-07-31Z,,GPS_TRACK,JA70003000,3200824,,336389.404,2802.7149,,
C20210,2007080301.0,2007,Lightning,2007-C20210,0.0,OZIX,2007-08-13Z,2007-08-13Z,,GPS_TRACK,JA70003000,3200825,,50.0612,33.4564,,
C20211,2007080701.0,2007,Lightning,2007-C20211,0.0,OZIX,2007-08-13Z,2007-08-13Z,,GPS_TRACK,JA70003000,3200826,,65.7249,35.4,,
C20212,2007080701.0,2007,Lightning,2007-C20212,0.0,OZIX,2007-08-13Z,2007-08-13Z,,GPS_TRACK,JA70003000,3200827,,81.4561,46.2821,,
C20214,2007080301.0,2007,Lightning,2007-C20214,0.0,OZIX,2007-08-14Z,2007-08-14Z,,GPS_TRACK,JA70003000,3200828,,799.2654,132.8975,,
C20218,2007080301.0,2007,Lightning,2007-C20218,0.4,OZIX,2007-08-14Z,2007-08-14Z,,GPS_TRACK,JA70003000,3200829,,4648.3897,321.9275,,
C20228,2007080301.0,2007,Lightning,2007-C20228,0.0,OZIX,2007-08-13Z,2007-08-13Z,,GPS_TRACK,JA70003000,3200830,,26.1112,32.0356,,
C20252,2007080501.0,2007,Lightning,2007-C20252,0.0,OZIX,2007-08-14Z,2007-08-13Z,,GPS_TRACK,JA70003000,3200831,,183.0857,67.6477,,
C20261,2007080701.0,2007,Lightning,2007-C20261,0.0,OZIX,2007-08-13Z,2007-08-13Z,,GPS_TRACK,JA70003000,3200832,,683.2487,107.7103,,
C20286,2007091001.0,2007,Lightning,2007-C20286,5.1,OZIX,2007-09-10Z,2007-09-10Z,,GPS_TRACK,JA70003000,3200833,,51719.8604,1004.0831,,
C20305,2007081701.0,2007,Lightning,2007-C20305,0.1,OZIX,2007-08-21Z,2007-08-21Z,,GPS_TRACK,JA70003000,3200834,,1068.7457,187.2846,,
C20343,2007111901.0,2007,Lightning,2007-C20343,0.0,OZIX,2007-11-19Z,2007-11-19Z,,GPS_TRACK,JA70003000,3200835,,51.0192,32.8533,,
C20347,2007081901.0,2007,Lightning,2007-C20347,0.0,OZIX,2007-08-23Z,2007-08-23Z,,GPS_TRACK,JA70003000,3200836,,595.7434,91.3083,,
C20351,2007081901.0,2007,Lightning,2007-C20351,0.1,OZIX,2007-08-23Z,2007-08-23Z,,GPS_TRACK,JA70003000,3200837,,1294.4874,160.832,,
C20370,2007082501.0,2007,Lightning,2007-C20370,0.5,OZIX,2007-09-11Z,2007-09-11Z,,GPS_TRACK,JA70003000,3200838,,5830.1095,305.421,,
C20373,2007091001.0,2007,Lightning,2007-C20373,0.0,OZIX,2007-09-10Z,2007-09-10Z,,GPS_TRACK,JA70003000,3200839,,40.6066,29.1901,,
C20389,2007092401.0,2007,Person,2007-C20389,0.0,OZIX,2007-09-24Z,2007-09-24Z,,GPS_TRACK,JA70003000,3200840,,230.3345,70.5433,,
C20392,2008020601.0,2007,Person,2007-C20392,15.5,OZIX,2008-02-07Z,2008-02-06Z,,GPS_TRACK,JA70003000,3200841,,155490.0308,1618.2594,,
C30004,2007040801.0,2007,Person,2007-C30004,13.3,OZIX,2007-11-23Z,2007-11-23Z,,GPS_TRACK,JA70003000,3200842,,133288.3168,2226.2335,,
C30191,2007072901.0,2007,Lightning,2007-C30191,1.8,OZIX,2007-08-23Z,2007-08-23Z,,GPS_TRACK,JA70003000,3200843,,18190.4876,678.5064,,
C30204,2007080201.0,2007,Person,2007-C30204,0.0,OZIX,2007-08-14Z,2007-08-14Z,,GPS_TRACK,JA70003000,3200844,,183.0224,61.5517,,
C30234,2007080401.0,2007,Lightning,2007-C30234,0.3,OZIX,2007-08-14Z,2007-08-14Z,,GPS_TRACK,JA70003000,3200845,,3245.593,286.9782,,
C30263,2007080701.0,2007,Lightning,2007-C30263,0.3,OZIX,2007-08-10Z,2007-08-10Z,,GPS_TRACK,JA70003000,3200846,,3574.6809,239.1563,,
C30282,2007081501.0,2007,Lightning,2007-C30282,0.1,OZIX,2007-08-23Z,2007-08-23Z,,GPS_TRACK,JA70003000,3200847,,1421.5412,172.2678,,
C30316,2007081701.0,2007,Lightning,2007-C30316,0.0,OZIX,2007-08-20Z,2007-08-20Z,,GPS_TRACK,JA70003000,3200848,,435.9529,85.7141,,
C30323,,2007,Lightning,2007-C30323,18.1,LANDSAT5,2007-09-12Z,2009-04-22Z,,digitizied,JA70003000,3200849,,181877.4155,1689.0163,,
C30324,2007081601.0,2007,Lightning,2007-C30324,0.8,OZIX,2007-09-12Z,2007-09-12Z,,GPS_TRACK,JA70003000,3200850,,8028.2484,367.6888,,
C30325,2007081701.0,2007,Lightning,2007-C30325,16.8,OZIX,2007-09-12Z,2007-09-12Z,,GPS_TRACK,JA70003000,3200851,,168960.455,1565.1271,,
C30326,,2007,Lightning,2007-C30326,9.0,LANDSAT5,2007-09-12Z,2009-04-22Z,,image 4723_2007,JA70003000,3200852,,90367.0783,1304.18,,
C10082,2008070101.0,2008,Lightning,2008-C10082,274.3,OZIX,2008-07-07Z,2008-07-07Z,,GPS-TRACK,JA70003000,3201110,,2743864.1248,9454.1955,,
C10122,2008070501.0,2008,Lightning,2008-C10122,0.0,OZIX,2008-07-09Z,2008-07-09Z,,GPS-TRACK,JA70003000,3201111,,162.5341,59.0056,,
C30362,2007082101.0,2007,Lightning,2007-C30362,0.0,OZIX,2007-08-23Z,2007-08-23Z,,GPS_TRACK,JA70003000,3200853,,160.88,47.4679,,
C40013,2007041701.0,2007,Person,2007-C40013,3.6,OZIX,2007-06-13Z,2007-06-13Z,,GPS_TRACK,JA70003000,3200854,,36407.9099,950.5863,,
C40045,,2007,Person,2007-C40045,2.5,LANDSAT5,2007-09-12Z,2009-04-22Z,,digitizied,JA70003000,3200855,,25131.66,592.8398,,
C40052,,2007,Lightning,2007-C40052,6.8,LANDSAT5,2007-06-01Z,2009-04-22Z,,image 4724_2007,JA70003000,3200856,,68071.4431,1405.2699,,
C40059,2007060301.0,2007,Person,2007-C40059,0.0,OZIX,2007-06-13Z,2007-06-13Z,,GPS_TRACK,JA70003000,3200857,,15.4348,14.6961,,
C40139,,2007,Lightning,2007-C40139,306.6,LANDSAT5,2007-09-12Z,2009-04-22Z,,digitizied,JA70003000,3200858,,3066041.4953,11852.0745,,
C40144,2007071501.0,2007,Lightning,2007-C40144,0.0,OZIX,2007-08-14Z,2007-08-14Z,,GPS_TRACK,JA70003000,3200859,,646.6335,112.5254,,
C40163,,2007,Person,2007-C40163,2.0,LANDSAT5,2007-09-12Z,2009-04-22Z,,image 4724_2007,JA70003000,3200860,,20744.8442,578.5511,,
C40206,2007080202.0,2007,Lightning,2007-C40206,0.0,OZIX,2007-08-13Z,2007-08-13Z,,GPS_TRACK,JA70003000,3200861,,410.2154,97.9868,,
C40225,2007080301.0,2007,Lightning,2007-C40225,0.2,OZIX,2007-08-10Z,2007-08-10Z,,GPS_TRACK,JA70003000,3200862,,2589.4513,242.1216,,
C40229,2007080301.0,2007,Lightning,2007-C40229,0.0,OZIX,2007-08-14Z,2007-08-13Z,,GPS_TRACK,JA70003000,3200863,,152.4568,59.1427,,
C40230,2007080301.0,2007,Lightning,2007-C40230,0.0,OZIX,2007-08-14Z,2007-08-13Z,,GPS_TRACK,JA70003000,3200864,,11.9599,23.1637,,
C40270,2007080901.0,2007,Lightning,2007-C40270,0.0,OZIX,2007-08-13Z,2007-08-13Z,,GPS_TRACK,JA70003000,3200865,,58.4187,40.9749,,
C40284,2007081501.0,2007,Person,2007-C40284,0.0,OZIX,2007-08-20Z,2007-08-20Z,,GPS_TRACK,JA70003000,3200866,,162.587,61.5613,,
C40288,2007081601.0,2007,Lightning,2007-C40288,0.6,OZIX,2007-08-21Z,2007-08-21Z,,GPS_TRACK,JA70003000,3200867,,6299.9932,309.0467,,
C40294,2007082001.0,2007,Lightning,2007-C40294,2.9,OZIX,2007-09-17Z,2007-09-17Z,,GPS_TRACK,JA70003000,3200868,,29448.7375,932.8308,,
C10143,2008071701.0,2008,Lightning,2008-C10143,0.0,OZIX,2008-07-18Z,2008-07-18Z,,GPS-TRACK,JA70003000,3201112,,14.4166,17.5642,,
C10163,2008072401.0,2008,Person,2008-C10163,87.3,OZIX,2008-07-28Z,2008-07-28Z,,GPS-TRACK,JA70003000,3201113,,873941.3924,6972.2524,,
C10199,2008080901.0,2008,Lightning,2008-C10199,0.0,OZIX,2008-08-12Z,2008-08-12Z,,GPS-TRACK,JA70003000,3201114,,118.8509,42.3826,,
C10225,2008081701.0,2008,Lightning,2008-C10225,1.1,OZIX,2008-09-08Z,2008-09-08Z,,GPS-TRACK,JA70003000,3201115,,11932.346,437.0056,,
C10318,2008111201.0,2008,Person,2008-C10318,20.7,OZIX,2008-11-24Z,2008-11-24Z,,GPS-TRACK,JA70003000,3201116,,208810.7359,2566.3296,,
C20025,2008052701.0,2008,Person,2008-C20025,4.1,OZIX,2008-05-27Z,2008-05-27Z,,GPS-TRACK,JA70003000,3201117,,41734.249,1132.1703,,
C20028,2008042901.0,2008,Person,2008-C20028,5.2,OZIX,2008-04-29Z,2008-04-29Z,,GPS-TRACK,JA70003000,3201118,,53300.226,2159.0641,,
C20030,2008042801.0,2008,Person,2008-C20030,1.5,OZIX,2008-05-15Z,2008-05-15Z,,GPS-TRACK,JA70003000,3201119,,16072.1706,513.1643,,
C40298,,2007,Lightning,2007-C40298,4.8,LANDSAT5,2007-09-12Z,2009-04-22Z,,digitizied,JA70003000,3200869,,48253.6725,943.2787,,
C40309,2007091002.0,2007,Lightning,2007-C40309,0.0,OZIX,2007-09-10Z,2007-09-10Z,,GPS_TRACK,JA70003000,3200870,,99.4211,46.0843,,
C40310,2007091001.0,2007,Lightning,2007-C40310,0.0,OZIX,2007-09-10Z,2007-09-10Z,,GPS_TRACK,JA70003000,3200871,,135.2547,54.5769,,
C40311,2007091001.0,2007,Lightning,2007-C40311,0.0,OZIX,2007-09-10Z,2007-09-10Z,,GPS_TRACK,JA70003000,3200872,,207.2423,61.4034,,
C40312,2007091001.0,2007,Lightning,2007-C40312,0.0,OZIX,2007-09-10Z,2007-09-10Z,,GPS_TRACK,JA70003000,3200873,,117.3742,50.5758,,
C40332,2007081701.0,2007,Lightning,2007-C40332,0.0,OZIX,2007-08-23Z,2007-08-23Z,,GPS_TRACK,JA70003000,3200874,,20.8204,19.6538,,
C40333,2007121901.0,2007,Lightning,2007-C40333,0.0,OZIX,2007-12-19Z,2007-12-19Z,,GPS_TRACK,JA70003000,3200875,,25.9979,23.33,,
C40334,2007081801.0,2007,Lightning,2007-C40334,0.0,OZIX,2007-08-20Z,2007-08-20Z,,GPS_TRACK,JA70003000,3200876,,421.0574,87.5894,,
C40353,2007081901.0,2007,Lightning,2007-C40353,0.0,OZIX,2007-08-20Z,2007-08-20Z,,GPS_TRACK,JA70003000,3200877,,421.0574,87.5894,,
C40378,2007091001.0,2007,Person,2007-C40378,0.0,OZIX,2007-09-10Z,2007-09-10Z,,GPS_TRACK,JA70003000,3200878,,17.5289,19.2458,,
C50008,2007112001.0,2007,Person,2007-C50008,0.0,OZIX,2007-11-20Z,2007-11-20Z,,GPS_TRACK,JA70003000,3200879,,27.8361,24.3087,,
C50035,,2007,Person,2007-C50035,17.1,LANDSAT5,2007-09-10Z,2009-04-22Z,,Very difficult to see,JA70003000,3200880,,171706.2673,3062.6743,,
C50036,2007111901.0,2007,Person,2007-C50036,0.0,OZIX,2007-11-20Z,2007-11-19Z,,GPS_TRACK,JA70003000,3200881,,850.3984,133.082,,
C50099,,2007,Lightning,2007-C50099,37.1,LANDSAT5,2007-09-10Z,2009-04-22Z,,digitizied,JA70003000,3200882,,371893.3471,3456.6802,,
C20032,2008051201.0,2008,Person,2008-C20032,4.4,OZIX,2008-05-12Z,2008-05-12Z,,GPS-TRACK,JA70003000,3201120,,44529.9864,1613.1714,,
C20033,2008050101.0,2008,Person,2008-C20033,3.2,OZIX,2008-05-15Z,2008-05-15Z,,GPS-TRACK,JA70003000,3201121,,33482.0171,1218.7558,,
C20041,2008051701.0,2008,Person,2008-C20041,1.7,OZIX,2008-05-22Z,2008-05-22Z,,GPS-TRACK,JA70003000,3201122,,17330.1882,604.3625,,
C20053,2008052801.0,2008,Lightning,2008-C20053,0.0,OZIX,2008-06-12Z,2008-06-12Z,,GPS-TRACK,JA70003000,3201123,,79.5088,43.9231,,
C20055,2008060501.0,2008,Lightning,2008-C20055,76.9,OZIX,2008-06-05Z,2008-06-05Z,,GPS-TRACK,JA70003000,3201124,,769716.7405,4238.6613,,
C20104,2008071101.0,2008,Lightning,2008-C20104,0.3,OZIX,2008-07-11Z,2008-07-11Z,,GPS-TRACK,JA70003000,3201125,,3298.1577,233.2228,,
C20135,2008071501.0,2008,Lightning,2008-C20135,0.4,OZIX,2008-07-17Z,2008-07-16Z,,GPS-TRACK,JA70003000,3201126,,4814.9011,321.5175,,
C20136,2008071601.0,2008,Lightning,2008-C20136,0.0,OZIX,2008-07-18Z,2008-07-18Z,,GPS-TRACK,JA70003000,3201127,,35.9495,28.9021,,
C20138,2008071501.0,2008,Lightning,2008-C20138,0.2,OZIX,2008-07-17Z,2008-07-16Z,,GPS-TRACK,JA70003000,3201128,,2699.3998,249.7492,,
C20142,2008071701.0,2008,Lightning,2008-C20142,0.0,OZIX,2008-07-18Z,2008-07-17Z,,GPS-TRACK,JA70003000,3201129,,8.3415,11.6703,,
C20154,2008071801.0,2008,Lightning,2008-C20154,2.3,OZIX,2008-09-08Z,2008-09-08Z,,GPS-TRACK,JA70003000,3201130,,23680.1421,752.028,,
C20177,2008080101.0,2008,Lightning,2008-C20177,0.0,OZIX,2008-08-14Z,2008-08-14Z,,GPS-TRACK,JA70003000,3201131,,34.0814,40.3299,,
C20191,2008080801.0,2008,Lightning,2008-C20191,0.0,OZIX,2008-08-13Z,2008-08-12Z,,GPS-TRACK,JA70003000,3201132,,924.251,116.9765,,
C20194,2008081201.0,2008,Lightning,2008-C20194,6.8,OZIX,2008-08-12Z,2008-08-12Z,,GPS-TRACK,JA70003000,3201133,,71770.5253,1211.4399,,
C50118,2007111901.0,2007,Lightning,2007-C50118,0.0,OZIX,2007-11-20Z,2007-11-19Z,,GPS_TRACK,JA70003000,3200883,,44.2211,30.8682,,
C50162,2007071602.0,2007,Person,2007-C50162,0.0,OZIX,2007-08-13Z,2007-08-13Z,,GPS_TRACK,JA70003000,3200884,,250.4403,85.2424,,
C50164,2007111901.0,2007,Lightning,2007-C50164,0.0,OZIX,2007-11-20Z,2007-11-19Z,,GPS_TRACK,JA70003000,3200885,,36.1378,27.5857,,
C50205,2007121001.0,2007,Lightning,2007-C50205,0.0,OZIX,2007-12-10Z,2007-12-10Z,,GPS_TRACK,JA70003000,3200886,,28.309,24.257,,
C50224,2007111901.0,2007,Lightning,2007-C50224,0.0,OZIX,2007-11-20Z,2007-11-19Z,,GPS_TRACK,JA70003000,3200887,,40.0678,29.5903,,
C50233,2007111901.0,2007,Lightning,2007-C50233,0.0,OZIX,2007-11-19Z,2007-11-19Z,,GPS_TRACK,JA70003000,3200888,,32.4252,26.1466,,
C50241,2007111901.0,2007,Lightning,2007-C50241,0.0,OZIX,2007-11-19Z,2007-11-19Z,,GPS_TRACK,JA70003000,3200889,,34.9253,27.8477,,
C50242,2007080401.0,2007,Lightning,2007-C50242,0.0,OZIX,2007-08-13Z,2007-08-13Z,,GPS_TRACK,JA70003000,3200890,,148.4677,56.999,,
C50246,2007080501.0,2007,Lightning,2007-C50246,0.0,OZIX,2007-08-13Z,2007-08-13Z,,GPS_TRACK,JA70003000,3200891,,58.4187,40.9749,,
C50259,2007111901.0,2007,Lightning,2007-C50259,0.0,OZIX,2007-11-19Z,2007-11-19Z,,GPS_TRACK,JA70003000,3200892,,53.4538,33.5607,,
C50291,2007111901.0,2007,Lightning,2007-C50291,0.0,OZIX,2007-11-19Z,2007-11-19Z,,GPS_TRACK,JA70003000,3200893,,53.6967,33.7978,,
C50295,2007111901.0,2007,Lightning,2007-C50295,0.0,OZIX,2007-11-19Z,2007-11-19Z,,GPS_TRACK,JA70003000,3200894,,42.4299,29.758,,
C50318,2007081901.0,2007,Lightning,2007-C50318,5.7,OZIX,2007-09-17Z,2007-09-17Z,,GPS_TRACK,JA70003000,3200895,,57969.4832,1574.5817,,
C50328,2007111901.0,2007,Lightning,2007-C50328,0.0,OZIX,2007-11-19Z,2007-11-19Z,,GPS_TRACK,JA70003000,3200896,,45.8284,31.5522,,
C50340,2007081801.0,2007,Lightning,2007-C50340,0.1,OZIX,2007-08-21Z,2007-08-21Z,,GPS_TRACK,JA70003000,3200897,,1192.5693,132.7958,,
C50366,2007111901.0,2007,Lightning,2007-C50366,0.0,OZIX,2007-11-19Z,2007-11-19Z,,GPS_TRACK,JA70003000,3200898,,119.2614,50.0209,,
C50386,2007091502.0,2007,Person,2007-C50386,0.0,OZIX,2007-11-09Z,2007-11-09Z,,GPS_TRACK,JA70003000,3200899,,88.9738,44.4351,,
C50387,2007091501.0,2007,Person,2007-C50387,0.0,OZIX,2007-11-27Z,2007-11-27Z,,GPS_TRACK,JA70003000,3200900,,119.933,52.8488,,
C20202,2008081201.0,2008,Lightning,2008-C20202,2.8,OZIX,2008-08-12Z,2008-08-12Z,,GPS-TRACK,JA70003000,3201134,,28151.1637,860.9276,,
C20209,2008080901.0,2008,Lightning,2008-C20209,0.1,OZIX,2008-08-14Z,2008-08-14Z,,GPS-TRACK,JA70003000,3201135,,1997.5168,181.2489,,
