FIRE_NUMBER,FIRE_YEAR,FIRE_CAUSE,FIRE_DATE
K10367,2016,Lightning,2016-08-14
K20002,2016,Person,2016-04-01
K20016,2016,Person,2016-04-14
K20043,2016,Person,2016-05-05
R10014,2016,Person,2016-04-18
R10023,2016,Person,2016-05-01
R10048,2016,Lightning,2016-06-20
R10063,2016,Lightning,2016-06-27
R20092,2016,Lightning,2016-08-04
R30003,2016,Person,2016-04-01
R50028,2016,Person,2016-05-12
G60431,2019,Lightning,2019-05-31
G70080,2019,Person,2019-04-20
G70113,2019,Person,2019-04-25
G70127,2019,Person,2019-04-27
N42490,2018,Lightning,2018-08-11
N42593,2018,Lightning,2018-08-11
N42605,2018,Lightning,2018-08-11
N42731,2018,Lightning,2018-08-12
N71335,2018,Lightning,2018-07-17
N71590,2018,Lightning,2018-07-28
N71602,2018,Lightning,2018-07-27
N72054,2018,Lightning,2018-07-28
N72106,2018,Lightning,2018-08-02
N72301,2018,Lightning,2018-07-28
V60998,2018,Person,2018-07-02
V62214,2018,Person,2018-08-05
V62325,2018,Person,2018-08-08
V71386,2018,Person,2018-07-21
V72278,2018,Person,2018-08-06
G80033,2019,Unknown,2019-04-08
G80070,2019,Unknown,2019-04-17
G80072,2019,Person,2019-04-19
N42750,2018,Lightning,2018-08-11
N42783,2018,Lightning,2018-08-11
N42787,2018,Lightning,2018-08-11
N42797,2018,Lightning,2018-08-02
N72367,2018,Lightning,2018-07-27
N72436,2018,Lightning,2018-07-28
N72671,2018,Lightning,2018-08-12
N72675,2018,Lightning,2018-08-11
V72306,2018,Person,2018-08-07
V72388,2018,Person,2018-08-09
V80353,2018,Person,2018-05-23
V82441,2018,Lightning,2018-08-11
G80129,2019,Unknown,2019-04-27
G80132,2019,Person,2019-04-27
G80227,2019,Person,2019-05-11
N42811,2018,Lightning,2018-08-02
N42821,2018,Lightning,2018-08-11
N50162,2018,Person,2018-05-12
N51325,2018,Lightning,2018-07-17
R10582,2018,Lightning,2018-06-20
R10596,2018,Lightning,2018-06-20
R10644,2018,Lightning,2018-06-20
R10649,2018,Lightning,2018-06-20
V82449,2018,Lightning,2018-08-11
V82480,2018,Lightning,2018-08-11
V82485,2018,Lightning,2018-08-11
V82493,2018,Lightning,2018-08-10
V82506,2018,Lightning,2018-08-10
V82524,2018,Lightning,2018-08-10
V82525,2018,Lightning,2018-08-11
N10475,2018,Person,2018-06-03
N10478,2018,Person,2018-06-03
N10479,2018,Person,2018-06-03
N10480,2018,Person,2018-06-03
N11332,2018,Person,2018-07-19
N51329,2018,Lightning,2018-07-17
N51336,2018,Lightning,2018-07-17
N51367,2018,Lightning,2018-07-17
N51442,2018,Lightning,2018-07-23
N51446,2018,Lightning,2018-07-17
R10672,2018,Lightning,2018-06-20
R11498,2018,Person,2018-07-27
R11683,2018,Lightning,2018-07-31
R11796,2018,Lightning,2018-07-31
R11797,2018,Lightning,2018-07-31
R11921,2018,Lightning,2018-08-01
R12068,2018,Lightning,2018-08-03
R12270,2018,Lightning,2018-08-06
R12315,2018,Lightning,2018-08-08
V82579,2018,Lightning,2018-08-10
V82592,2018,Lightning,2018-08-11
V82622,2018,Lightning,2018-08-10
V82633,2018,Lightning,2018-08-11
V82654,2018,Lightning,2018-08-11
N11886,2018,Lightning,2018-07-28
N12024,2018,Lightning,2018-07-27
N12247,2018,Lightning,2018-08-03
N12275,2018,Lightning,2018-08-02
N12291,2018,Person,2018-08-07
N12395,2018,Person,2018-08-10
N12407,2018,Lightning,2018-07-27
N51476,2018,Lightning,2018-07-26
N51528,2018,Lightning,2018-07-25
N51541,2018,Lightning,2018-07-28
N51545,2018,Lightning,2018-07-28
N51557,2018,Lightning,2018-07-29
N51624,2018,Lightning,2018-07-27
N51804,2018,Lightning,2018-07-31
R13138,2018,Person,2018-10-18
R21721,2018,Lightning,2018-07-31
R22258,2018,Lightning,2018-08-06
R22298,2018,Person,2018-08-07
R22795,2018,Person,2018-08-20
V82657,2018,Lightning,2018-08-11
V82703,2018,Lightning,2018-08-10
V82761,2018,Lightning,2018-08-10
V82784,2018,Lightning,2018-08-10
N12413,2018,Lightning,2018-08-10
N12419,2018,Lightning,2018-08-10
N12420,2018,Lightning,2018-08-10
N12486,2018,Lightning,2018-08-11
N51862,2018,Person,2018-07-31
N51880,2018,Lightning,2018-08-01
N51969,2018,Lightning,2018-08-01
N52073,2018,Lightning,2018-08-02
N52191,2018,Lightning,2018-07-31
R32009,2018,Lightning,2018-08-02
R32182,2018,Lightning,2018-08-05
R40061,2018,Person,2018-04-28
R40130,2018,Person,2018-05-08
R40214,2018,Person,2018-05-16
R40223,2018,Person,2018-05-17
R40615,2018,Lightning,2018-06-20
V82862,2018,Lightning,2018-08-10
V82876,2018,Lightning,2018-08-11
V82888,2018,Lightning,2018-08-11
V82936,2018,Lightning,2018-08-11
V83150,2018,Person,2018-10-24
N12513,2018,Lightning,2018-08-11
N12515,2018,Lightning,2018-08-11
N12563,2018,Lightning,2018-08-11
N12565,2018,Lightning,2018-08-11
N12574,2018,Lightning,2018-08-11
N12685,2018,Lightning,2018-08-11
N52249,2018,Person,2018-08-06
N52471,2018,Lightning,2018-08-11
N52477,2018,Lightning,2018-08-11
N52479,2018,Lightning,2018-08-11
N52489,2018,Lightning,2018-08-11
R41154,2018,Person,2018-07-14
R41684,2018,Lightning,2018-07-31
R41913,2018,Lightning,2018-08-01
R41945,2018,Lightning,2018-08-01
R41980,2018,Lightning,2018-08-01
R42356,2018,Lightning,2018-08-09
R43091,2018,Person,2018-10-02
R51479,2018,Lightning,2018-07-26
R51572,2018,Lightning,2018-07-29
V90116,2018,Person,2018-05-06
V90587,2018,Lightning,2018-06-20
V91119,2018,Lightning,2018-07-04
V92348,2018,Lightning,2018-08-01
V92440,2018,Lightning,2018-08-11
V92442,2018,Lightning,2018-08-10
V92443,2018,Lightning,2018-08-10
V92454,2018,Lightning,2018-08-11
V92456,2018,Lightning,2018-08-11
V92461,2018,Lightning,2018-08-10
V92483,2018,Lightning,2018-08-11
N12782,2018,Lightning,2018-08-11
N20484,2018,Person,2018-06-02
N20767,2018,Lightning,2018-06-20
N21148,2018,Person,2018-07-13
N21350,2018,Lightning,2018-07-19
N52491,2018,Lightning,2018-08-11
N52497,2018,Lightning,2018-08-11
N52500,2018,Lightning,2018-08-11
N52501,2018,Lightning,2018-08-11
R51596,2018,Lightning,2018-07-30
R53097,2018,Person,2018-10-04
R91655,2018,Lightning,2018-08-01
R91656,2018,Lightning,2018-07-28
R91753,2018,Lightning,2018-07-10
V92595,2018,Lightning,2018-08-11
V92643,2018,Lightning,2018-08-10
V92662,2018,Lightning,2018-08-10
V92680,2018,Lightning,2018-08-11
V92700,2018,Lightning,2018-08-10
V92701,2018,Lightning,2018-08-10
V92702,2018,Lightning,2018-08-11
V92756,2018,Lightning,2018-08-10
N21358,2018,Lightning,2018-07-19
N21615,2018,Person,2018-07-30
N21714,2018,Lightning,2018-07-31
N21982,2018,Lightning,2018-08-01
N52502,2018,Lightning,2018-08-11
N52546,2018,Lightning,2018-08-11
N52548,2018,Lightning,2018-08-11
R91947,2018,Lightning,2018-08-01
R91972,2018,Lightning,2018-07-31
R92006,2018,Lightning,2018-08-01
R92033,2018,Lightning,2018-07-30
R92132,2018,Lightning,2018-08-04
R92162,2018,Lightning,2018-08-04
R92196,2018,Lightning,2018-08-03
R92228,2018,Lightning,2018-08-01
V92772,2018,Lightning,2018-08-10
V92791,2018,Lightning,2018-08-10
VA1787,2018,Lightning,2018-07-31
VA1927,2018,Lightning,2018-07-31
VA1964,2018,Lightning,2018-07-31
VA2380,2018,Lightning,2018-08-09
C10085,2019,Person,2019-04-21
N22687,2018,Lightning,2018-08-10
N22880,2018,Lightning,2018-08-11
N52557,2018,Lightning,2018-08-11
N52564,2018,Lightning,2018-08-11
N52566,2018,Lightning,2018-08-11
R92232,2018,Lightning,2018-08-10
R92303,2018,Lightning,2018-08-07
R92631,2018,Lightning,2018-08-12
R92725,2018,Lightning,2018-08-17
V10073,2018,Person,2018-04-29
V10205,2018,Person,2018-05-15
V10295,2018,Person,2018-05-21
V10416,2018,Person,2018-05-27
C10092,2019,Person,2019-04-21
C10094,2019,Person,2019-04-22
C10193,2019,Person,2019-05-08
C10205,2019,Person,2019-05-09
N22883,2018,Lightning,2018-08-22
N41322,2018,Lightning,2018-07-18
N41525,2018,Lightning,2018-07-27
N52571,2018,Lightning,2018-08-12
V10901,2018,Person,2018-06-24
V10920,2018,Person,2018-06-24
V11434,2018,Person,2018-07-23
V11493,2018,Person,2018-07-27
V12167,2018,Lightning,2018-08-04
V12169,2018,Lightning,2018-08-04
V12179,2018,Lightning,2018-08-04
V12311,2018,Person,2018-08-08
V12347,2018,Person,2018-08-08
V12710,2018,Person,2018-08-20
V13169,2018,Person,2019-03-05
C20025,2019,Person,2019-04-05
C21414,2019,Person,2019-08-15
C40192,2019,Person,2019-05-08
C40408,2019,Lightning,2019-05-30
N41527,2018,Lightning,2018-07-20
N41630,2018,Lightning,2018-07-30
N41730,2018,Lightning,2018-07-31
N41827,2018,Lightning,2018-08-03
N41836,2018,Lightning,2018-07-31
N52721,2018,Lightning,2018-08-11
N52722,2018,Lightning,2018-08-11
N52723,2018,Lightning,2018-08-11
N52739,2018,Lightning,2018-08-11
N52792,2018,Lightning,2018-08-11
V13177,2018,Person,2019-03-19
V13179,2018,Person,2019-03-20
V30103,2018,Person,2018-05-03
C40589,2019,Lightning,2019-06-15
C40654,2019,Lightning,2019-06-18
G10218,2019,Person,2019-05-10
N41845,2018,Lightning,2018-07-31
N41850,2018,Lightning,2018-07-31
N41851,2018,Lightning,2018-07-01
N41869,2018,Lightning,2018-07-31
N41887,2018,Lightning,2018-07-31
N52794,2018,Lightning,2018-07-28
N52831,2018,Lightning,2018-08-11
N52849,2018,Lightning,2018-08-11
V30227,2018,Lightning,2018-05-17
V30495,2018,Person,2018-06-06
V30543,2018,Person,2018-06-17
G10272,2019,Person,2019-05-13
G10392,2019,Lightning,2019-05-28
G10597,2019,Lightning,2019-06-15
N41889,2018,Lightning,2018-08-01
N41909,2018,Lightning,2018-07-31
N41938,2018,Lightning,2018-08-01
N41944,2018,Lightning,2018-08-01
N41952,2018,Lightning,2018-07-31
N41955,2018,Lightning,2018-08-01
N52867,2018,Lightning,2018-08-11
N52879,2018,Person,2018-08-24
N52884,2018,Lightning,2018-08-11
N52910,2018,Lightning,2018-07-25
N52943,2018,Lightning,2018-08-11
V30666,2018,Lightning,2018-06-20
V50433,2018,Person,2018-05-28
V52153,2018,Lightning,2018-08-01
V52154,2018,Lightning,2018-08-01
V52370,2018,Lightning,2018-08-07
G10599,2019,Person,2019-06-15
G10662,2019,Lightning,2019-06-18
G40226,2019,Person,2019-05-11
G41084,2019,Lightning,2019-07-24
G50191,2019,Person,2019-05-08
N41973,2018,Lightning,2018-07-31
N42018,2018,Lightning,2018-08-01
N42078,2018,Lightning,2018-08-02
N42079,2018,Lightning,2018-08-01
N42141,2018,Lightning,2018-08-03
N42159,2018,Lightning,2018-07-31
N53039,2018,Lightning,2018-08-11
N53053,2018,Person,2018-09-11
N53114,2018,Person,2018-10-05
N62464,2018,Lightning,2018-08-11
N62556,2018,Lightning,2018-08-11
V52379,2018,Lightning,2018-08-08
V52743,2018,Lightning,2018-08-01
V52837,2018,Lightning,2018-08-20
V52843,2018,Lightning,2018-08-11
V52872,2018,Lightning,2018-08-07
V52889,2018,Person,2018-08-24
V60532,2018,Person,2018-06-15
V60979,2018,Person,2018-07-01
G60242,2019,Person,2019-05-12
G60370,2019,Person,2019-05-26
N42293,2018,Lightning,2018-07-31
N42340,2018,Lightning,2018-08-08
N42384,2018,Lightning,2018-08-09
N42401,2018,Lightning,2018-07-31
N42403,2018,Lightning,2018-08-02
N42446,2018,Lightning,2018-08-01
N62623,2018,Lightning,2018-08-11
N62729,2018,Lightning,2018-08-11
N63034,2018,Lightning,2018-09-07
G90534,2018,Lightning,2018-06-16
G90544,2018,Lightning,2018-06-17
G90559,2018,Lightning,2018-06-19
G90763,2018,Lightning,2018-06-21
K42143,2018,Lightning,2018-08-03
K42146,2018,Lightning,2018-08-03
K42148,2018,Lightning,2018-08-03
K42185,2018,Lightning,2018-08-04
K72316,2018,Lightning,2018-08-08
K72677,2018,Person,2018-07-15
K72810,2018,Lightning,2018-08-19
N10023,2018,Person,2018-04-22
N10024,2018,Person,2018-04-22
N10194,2018,Person,2018-05-14
G50684,2018,Lightning,2018-06-20
G50693,2018,Lightning,2018-06-21
G50891,2018,Lightning,2018-06-23
G90764,2018,Lightning,2018-06-21
G90779,2018,Lightning,2018-06-21
G90793,2018,Lightning,2018-06-21
G90830,2018,Lightning,2018-06-21
K42398,2018,Lightning,2018-08-10
K42448,2018,Lightning,2018-08-10
K42705,2018,Lightning,2018-07-30
K42733,2018,Lightning,2018-07-30
K42737,2018,Lightning,2018-08-16
K42786,2018,Lightning,2018-08-20
C52689,2018,Lightning,2018-08-15
G10062,2018,Person,2018-04-28
G10065,2018,Person,2018-04-28
G10600,2018,Lightning,2018-06-20
G10607,2018,Lightning,2018-06-20
G10696,2018,Lightning,2018-06-21
G11131,2018,Lightning,2018-07-04
G51222,2018,Lightning,2018-07-16
G51281,2018,Lightning,2018-07-18
G51538,2018,Lightning,2018-07-28
G51632,2018,Lightning,2018-07-30
G90843,2018,Lightning,2018-06-22
G90866,2018,Lightning,2018-06-23
G90867,2018,Lightning,2018-06-21
G90873,2018,Lightning,2018-06-23
G90876,2018,Lightning,2018-06-21
K42801,2018,Lightning,2018-08-11
K42838,2018,Lightning,2018-08-21
K42839,2018,Lightning,2018-08-20
K42847,2018,Lightning,2018-08-22
K42848,2018,Lightning,2018-08-22
K42859,2018,Lightning,2018-08-11
K42921,2018,Lightning,2018-07-31
K50007,2018,Person,2018-04-11
G11893,2018,Lightning,2018-08-01
G11907,2018,Lightning,2018-07-31
G11970,2018,Lightning,2018-07-30
G51634,2018,Lightning,2018-07-30
G51636,2018,Lightning,2018-07-30
G51638,2018,Lightning,2018-07-30
G90885,2018,Lightning,2018-06-23
G90888,2018,Lightning,2018-06-23
G90890,2018,Lightning,2018-06-21
G91047,2018,Lightning,2018-07-06
G91428,2018,Lightning,2018-07-23
G91467,2018,Lightning,2018-07-26
K50406,2018,Person,2018-05-26
K50436,2018,Person,2018-05-28
K50555,2018,Person,2018-06-18
K50724,2018,Lightning,2018-06-21
K51039,2018,Person,2018-07-06
G12120,2018,Lightning,2018-07-31
G12233,2018,Lightning,2018-07-31
G51641,2018,Lightning,2018-07-30
G51653,2018,Lightning,2018-07-30
G51928,2018,Lightning,2018-08-01
G91469,2018,Lightning,2018-07-26
G91470,2018,Lightning,2018-07-26
G91472,2018,Lightning,2018-07-26
G91477,2018,Lightning,2018-07-25
G91509,2018,Lightning,2018-07-27
K51091,2018,Lightning,2018-07-07
K51216,2018,Person,2018-07-16
K51238,2018,Lightning,2018-07-17
K51242,2018,Lightning,2018-07-17
K51243,2018,Lightning,2018-07-17
G12686,2018,Person,2018-08-15
G12764,2018,Lightning,2018-08-19
G12778,2018,Lightning,2018-08-19
G12804,2018,Lightning,2018-08-20
G13009,2018,Lightning,2018-09-03
G51948,2018,Lightning,2018-08-01
G52295,2018,Lightning,2018-08-07
G52679,2018,Lightning,2018-08-15
G52833,2018,Lightning,2018-08-19
G52903,2018,Lightning,2018-08-22
G91569,2018,Lightning,2018-07-28
G91994,2018,Lightning,2018-08-02
G92052,2018,Lightning,2018-07-31
G92084,2018,Lightning,2018-08-03
G92251,2018,Lightning,2018-08-06
K51247,2018,Lightning,2018-07-17
K51248,2018,Lightning,2018-07-17
K51256,2018,Lightning,2018-07-17
K51264,2018,Lightning,2018-07-17
K51293,2018,Lightning,2018-07-18
G13071,2018,Person,2018-09-22
G13085,2018,Person,2018-09-30
G13105,2018,Person,2018-10-09
G30769,2018,Lightning,2018-06-21
G30777,2018,Lightning,2018-06-21
G53048,2018,Lightning,2018-09-10
G60140,2018,Person,2018-05-09
G60215,2018,Person,2018-05-15
G60273,2018,Lightning,2018-05-20
G60391,2018,Person,2018-05-25
G60533,2018,Person,2018-06-15
G60535,2018,Person,2018-06-16
G60536,2018,Person,2018-06-16
G60580,2018,Lightning,2018-06-20
G92313,2018,Lightning,2018-08-08
G92334,2018,Lightning,2018-08-08
G92335,2018,Lightning,2018-08-08
G92336,2018,Lightning,2018-08-08
K51308,2018,Lightning,2018-07-17
K51344,2018,Unknown,2018-07-19
G31245,2018,Lightning,2018-07-17
G31251,2018,Lightning,2018-07-17
G31266,2018,Lightning,2018-07-17
G31313,2018,Lightning,2018-07-18
G60606,2018,Lightning,2018-06-20
G60732,2018,Lightning,2018-06-20
G61549,2018,Lightning,2018-07-28
G61571,2018,Lightning,2018-07-29
G61586,2018,Lightning,2018-07-29
G61601,2018,Lightning,2018-07-30
G61633,2018,Lightning,2018-07-30
G61652,2018,Lightning,2018-07-30
G92353,2018,Lightning,2018-08-08
G92402,2018,Lightning,2018-07-29
G92624,2018,Lightning,2018-08-13
G92629,2018,Lightning,2018-08-13
G92808,2018,Lightning,2018-08-20
K51346,2018,Lightning,2018-07-19
K51497,2018,Person,2018-07-27
K51826,2018,Lightning,2018-08-01
K51923,2018,Lightning,2018-07-31
G31635,2018,Lightning,2018-07-30
G31702,2018,Lightning,2018-07-30
G31718,2018,Lightning,2018-07-31
G31725,2018,Lightning,2018-07-31
G31735,2018,Lightning,2018-07-31
G32051,2018,Lightning,2018-08-02
G62400,2018,Lightning,2018-07-31
G62615,2018,Lightning,2018-08-13
G92846,2018,Lightning,2018-08-22
K20004,2018,Person,2018-04-04
K20197,2018,Person,2018-05-14
K20203,2018,Person,2018-05-15
K20351,2018,Person,2018-05-23
K20435,2018,Person,2018-05-28
K20597,2018,Lightning,2018-06-19
K20784,2018,Lightning,2018-06-21
K21050,2018,Person,2018-07-06
K21128,2018,Person,2018-07-12
K21668,2018,Lightning,2018-07-31
K52164,2018,Person,2018-08-04
K52361,2018,Lightning,2018-08-07
K52573,2018,Lightning,2018-08-04
G32211,2018,Lightning,2018-08-05
G32216,2018,Lightning,2018-08-05
G32273,2018,Lightning,2018-08-06
G62676,2018,Lightning,2018-07-30
G62709,2018,Lightning,2018-08-16
G62717,2018,Lightning,2018-08-17
G63101,2018,Person,2018-10-07
G63103,2018,Person,2018-10-06
G63123,2018,Person,2018-10-14
G63144,2018,Person,2018-10-20
K21775,2018,Lightning,2018-07-31
K21892,2018,Lightning,2018-07-31
K21941,2018,Person,2018-08-01
K22035,2018,Lightning,2018-08-01
K22172,2018,Lightning,2018-07-31
K52656,2018,Lightning,2018-08-14
K52670,2018,Lightning,2018-08-15
K52741,2018,Lightning,2018-08-11
K52803,2018,Person,2018-08-20
K52971,2018,Person,2018-08-31
K60035,2018,Person,2018-04-25
K60123,2018,Person,2018-05-07
G32368,2018,Lightning,2018-08-09
G32369,2018,Lightning,2018-08-09
G32373,2018,Lightning,2018-08-09
G32377,2018,Lightning,2018-08-09
G70067,2018,Person,2018-04-29
G70091,2018,Person,2018-05-02
G70111,2018,Person,2018-05-06
G70134,2018,Person,2018-05-08
G70157,2018,Person,2018-05-11
G70165,2018,Person,2018-05-12
K22175,2018,Lightning,2018-08-04
K22198,2018,Lightning,2018-08-05
K22203,2018,Lightning,2018-08-05
K22285,2018,Lightning,2018-08-06
K22354,2018,Lightning,2018-07-31
K22376,2018,Lightning,2018-07-31
K60417,2018,Person,2018-05-27
K60604,2018,Lightning,2018-06-20
K60751,2018,Lightning,2018-06-21
G32617,2018,Lightning,2018-08-13
G40053,2018,Person,2018-04-26
G40133,2018,Person,2018-05-07
G70166,2018,Person,2018-05-12
G70211,2018,Person,2018-05-16
G70590,2018,Lightning,2018-06-20
G70749,2018,Lightning,2018-06-21
G70868,2018,Person,2018-06-23
G72726,2018,Lightning,2018-08-17
G80085,2018,Person,2018-05-01
K22793,2018,Lightning,2018-08-11
K22800,2018,Lightning,2018-08-11
K22828,2018,Lightning,2018-07-31
K60897,2018,Lightning,2018-06-21
K61142,2018,Person,2018-07-13
K61215,2018,Person,2018-07-16
K61241,2018,Lightning,2018-07-17
K62048,2018,Person,2018-08-02
K62317,2018,Lightning,2018-08-08
K62318,2018,Person,2018-08-08
G40243,2018,Lightning,2018-05-19
G40603,2018,Lightning,2018-06-20
G80087,2018,Person,2018-05-01
G80107,2018,Person,2018-05-05
G80142,2018,Person,2018-05-09
G80156,2018,Person,2018-05-11
K22850,2018,Lightning,2018-08-22
K22855,2018,Lightning,2018-08-20
K40045,2018,Person,2018-04-26
K40117,2018,Person,2018-04-30
K40342,2018,Person,2018-05-21
K41219,2018,Person,2018-07-16
K62690,2018,Lightning,2018-08-15
K62814,2018,Lightning,2018-08-11
K63190,2018,Unknown,2019-03-25
K70009,2018,Person,2018-04-12
G40639,2018,Lightning,2018-06-20
G40878,2018,Lightning,2018-06-20
G40886,2018,Lightning,2018-06-23
G41262,2018,Lightning,2018-07-17
G41607,2018,Person,2018-07-30
G41610,2018,Lightning,2018-07-22
G80161,2018,Person,2018-05-11
G80167,2018,Person,2018-05-12
G80196,2018,Person,2018-05-14
G80294,2018,Lightning,2018-05-20
G80296,2018,Lightning,2018-05-21
G80309,2018,Lightning,2018-05-21
G80337,2018,Lightning,2018-05-22
G80340,2018,Lightning,2018-05-22
G80677,2018,Lightning,2018-06-20
K41258,2018,Lightning,2018-07-16
K41532,2018,Person,2018-07-28
K41772,2018,Lightning,2018-07-31
K41791,2018,Lightning,2018-07-31
K41800,2018,Lightning,2018-07-31
K41809,2018,Lightning,2018-07-31
K70089,2018,Person,2018-05-02
K70207,2018,Person,2018-05-15
G42036,2018,Lightning,2018-08-02
G42277,2018,Lightning,2018-07-31
G42866,2018,Lightning,2018-07-31
G80719,2018,Lightning,2018-06-21
G80723,2018,Lightning,2018-06-21
G80729,2018,Lightning,2018-06-21
G80787,2018,Lightning,2018-06-21
G80788,2018,Lightning,2018-06-21
G80799,2018,Lightning,2018-06-21
G80883,2018,Lightning,2018-06-21
G80950,2018,Lightning,2018-06-21
G81110,2018,Person,2018-07-10
G81916,2018,Lightning,2018-07-28
G82215,2018,Lightning,2018-08-02
K41812,2018,Lightning,2018-07-31
K41813,2018,Lightning,2018-07-31
K41870,2018,Lightning,2018-08-01
K41899,2018,Lightning,2018-08-02
K42022,2018,Lightning,2018-08-01
K70348,2018,Person,2018-05-23
K70748,2018,Lightning,2018-06-20
G42932,2018,Lightning,2018-08-27
G42980,2018,Lightning,2018-09-01
G43078,2018,Person,2018-09-28
G50118,2018,Person,2018-05-06
G82332,2018,Lightning,2018-08-08
G90138,2018,Person,2018-05-09
G90152,2018,Person,2018-05-11
G90288,2018,Lightning,2018-05-20
G90291,2018,Lightning,2018-05-20
K42040,2018,Lightning,2018-07-31
K42067,2018,Lightning,2018-08-03
K42099,2018,Lightning,2018-07-31
K42136,2018,Lightning,2018-08-04
K71429,2018,Person,2018-07-23
K72180,2018,Lightning,2018-08-04
K72289,2018,Lightning,2018-08-06
G50574,2018,Lightning,2018-06-06
G50588,2018,Lightning,2018-06-20
G50598,2018,Lightning,2018-06-20
G50614,2018,Lightning,2018-06-20
G50657,2018,Lightning,2018-06-20
G50667,2018,Lightning,2018-06-20
G90301,2018,Lightning,2018-05-21
G90305,2018,Lightning,2018-05-21
G90350,2018,Lightning,2018-05-20
G90358,2018,Lightning,2018-05-23
G90366,2018,Lightning,2018-05-24
G90485,2018,Lightning,2018-06-03
G90486,2018,Lightning,2018-06-04
N42063,2021,Lightning,2021-07-16
