Date,Zone_Name,temperature_2m_mean,temperature_2m_max,precipitation_sum,wind_speed_10m_max,relative_humidity_2m_mean,relative_humidity_2m_min,dew_point_2m_mean,vpd_mean_kpa,vpd_max_kpa
2020-02-15,100 Mile House Fire Zone,-2.2134705,1.829956,2.5117872,2.8570647,73.19631,54.56739,-6.3652954,0.13914722,0.31671086
2020-02-16,100 Mile House Fire Zone,-4.4882507,0.2064209,0.662731,2.6173406,69.41124,49.081646,-9.2421875,0.13392675,0.31571266
2020-02-17,100 Mile House Fire Zone,-5.6978455,-1.0143433,0.19281784,2.8503516,64.54284,45.516518,-11.319305,0.14160627,0.30900553
2020-02-18,100 Mile House Fire Zone,-6.490906,0.33926392,0.015850155,2.032781,62.955074,37.872402,-12.385071,0.13922021,0.38894778
2020-02-19,100 Mile House Fire Zone,-6.716858,0.27294922,0.0,1.9213874,66.85075,39.715717,-11.85318,0.12243089,0.37559536
2020-02-20,100 Mile House Fire Zone,-4.0327454,1.5992737,0.0002651782,2.2806966,63.074493,41.75053,-10.024475,0.16732475,0.39939293
2020-02-21,100 Mile House Fire Zone,-1.5370483,3.0082397,0.19514024,2.8402987,59.539627,42.904663,-8.396606,0.22081634,0.43290237
2020-02-22,100 Mile House Fire Zone,-2.096527,1.3004456,2.6787004,2.9334505,59.99809,46.859177,-8.826599,0.2094715,0.3566203
2020-02-23,100 Mile House Fire Zone,-3.8857422,-0.106048584,3.5331838,2.2513602,73.04668,55.280727,-8.006989,0.12349558,0.2710444
2020-02-24,100 Mile House Fire Zone,-5.526428,-1.5953674,1.260523,2.8698716,66.93164,49.90069,-10.698822,0.13380572,0.27224836
2020-02-25,100 Mile House Fire Zone,-4.7510986,-0.08190918,0.5197271,2.2456257,70.146545,49.65576,-9.360413,0.12813249,0.3056744
2020-02-26,100 Mile House Fire Zone,-0.68911743,4.3745728,0.6447393,2.776843,70.91505,49.389423,-5.311676,0.1689364,0.42257455
2020-02-27,100 Mile House Fire Zone,1.4384155,5.481079,0.871306,3.3853369,71.9167,54.081463,-3.076477,0.19034296,0.4142044
2020-02-28,100 Mile House Fire Zone,1.6424255,4.8137207,3.2651517,3.9616632,76.00312,60.750538,-2.133484,0.16504735,0.33795083
2020-02-29,100 Mile House Fire Zone,-1.8134766,0.66744995,3.7707486,4.639941,74.159195,61.895267,-5.8074036,0.13818017,0.24429503
2020-03-01,100 Mile House Fire Zone,-4.2515564,-0.24996948,1.7315824,3.187479,74.8269,55.674137,-8.0503235,0.11220357,0.26585647
2020-03-02,100 Mile House Fire Zone,-1.6943359,1.6531067,1.829438,3.1840475,80.00128,62.754925,-4.690735,0.10788566,0.25636318
2020-03-03,100 Mile House Fire Zone,-0.5979004,3.6733093,1.4693795,5.3594446,70.507774,51.926994,-5.2999268,0.1724492,0.38206008
2020-03-04,100 Mile House Fire Zone,-1.7047119,1.8990173,0.26741827,4.7675657,50.401943,38.818054,-10.674164,0.2673582,0.4286151
2020-03-05,100 Mile House Fire Zone,0.24963379,5.0182495,1.9838151,4.6944427,60.050804,42.807777,-6.598816,0.24847856,0.4995299
2020-03-06,100 Mile House Fire Zone,-2.8589478,0.86938477,1.2665327,2.574515,67.05369,51.053585,-8.123413,0.16302043,0.3184183
2020-03-07,100 Mile House Fire Zone,-5.6151733,-0.38729858,0.66254807,1.730902,62.801487,42.575253,-11.583069,0.14950174,0.34098628
2020-03-08,100 Mile House Fire Zone,-7.0523376,0.23846436,0.09677124,2.1905398,56.744278,32.93602,-14.195831,0.15567335,0.41679057
2020-03-09,100 Mile House Fire Zone,-5.599579,1.7095947,0.06420586,2.5993187,50.15738,29.265276,-14.346466,0.20055737,0.48885477
2020-03-10,100 Mile House Fire Zone,-1.2483215,2.727356,3.1384714,4.05305,65.384895,49.092525,-6.9113464,0.19297487,0.37835878
2020-03-11,100 Mile House Fire Zone,-1.5438538,2.2997742,1.533823,3.6871073,55.469948,42.011913,-9.309479,0.24290508,0.41805014
2020-03-12,100 Mile House Fire Zone,-4.866272,-1.4749146,0.5072218,2.2523763,59.384132,46.13317,-11.573334,0.17280963,0.29533282
2020-03-13,100 Mile House Fire Zone,-10.417511,-6.979553,0.6913906,2.3298275,59.46202,45.47461,-16.804108,0.11204173,0.19733872
2020-03-14,100 Mile House Fire Zone,-14.499512,-9.556061,0.10622231,2.0008323,50.070866,33.669685,-22.633759,0.09911682,0.19629191
2020-03-15,100 Mile House Fire Zone,-11.343079,-3.291626,8.583683e-05,1.602881,48.60313,26.122877,-20.045364,0.13192314,0.35392255
2020-03-16,100 Mile House Fire Zone,-5.9832764,4.200836,0.0,1.5335895,45.663338,21.692778,-15.839294,0.21231903,0.6459007
2020-03-17,100 Mile House Fire Zone,-1.7189026,5.2673645,0.0,1.8384142,50.0044,30.346754,-10.787079,0.26921895,0.61902624
2020-03-18,100 Mile House Fire Zone,-1.91156,5.222046,0.0,1.7142905,52.285183,31.382746,-10.403381,0.2533049,0.60789704
2020-03-19,100 Mile House Fire Zone,-0.8444824,7.262207,0.0,0.8651629,49.400368,27.858442,-10.131256,0.290576,0.735873
2020-03-20,100 Mile House Fire Zone,-0.7628784,8.397614,0.0,1.9344614,50.0178,26.264938,-9.898285,0.28875175,0.81268466
2020-03-21,100 Mile House Fire Zone,-0.23007202,5.8232117,0.078178875,3.3162358,49.328175,32.11693,-9.581726,0.30435938,0.6270534
2020-03-22,100 Mile House Fire Zone,-0.06942749,5.1705627,0.7463989,2.8877673,57.745647,39.79969,-7.4086304,0.25678843,0.53141904
2020-03-23,100 Mile House Fire Zone,-0.38058472,3.723877,3.1809134,2.5356665,70.72763,52.731716,-5.0498047,0.17390361,0.3770073
2020-03-24,100 Mile House Fire Zone,-3.2564087,0.24880981,1.5363879,2.420068,65.94987,50.98398,-8.716614,0.16355413,0.3048547
2020-03-25,100 Mile House Fire Zone,-3.9802856,2.2870483,0.041556597,3.069906,51.88752,32.829193,-12.424377,0.21888049,0.4838109
2020-03-26,100 Mile House Fire Zone,-1.5916748,2.5595093,3.2033842,2.4914196,69.30357,51.34823,-6.4808655,0.16685513,0.3572992
2020-03-27,100 Mile House Fire Zone,1.71344,5.2793274,3.096027,2.9429328,75.65417,58.841534,-2.1270142,0.1683029,0.36609077
2020-03-28,100 Mile House Fire Zone,2.6286316,6.2371216,1.5502241,4.5336185,72.49569,56.324005,-1.8210449,0.20298874,0.4151718
2020-03-29,100 Mile House Fire Zone,2.6571045,6.224701,1.684377,4.1386223,64.22301,50.04047,-3.4286804,0.26457888,0.47449386
2020-03-30,100 Mile House Fire Zone,0.061279297,3.2184753,3.762022,5.36426,63.500595,50.66027,-6.04657,0.22393459,0.37971693
2020-03-31,100 Mile House Fire Zone,-5.4713135,-2.6359253,1.3511713,2.4073453,71.31741,57.655132,-9.843109,0.11654833,0.21303508
2020-04-01,100 Mile House Fire Zone,-8.512451,-4.010437,0.1822651,2.2183223,54.00166,38.283043,-16.165985,0.14776799,0.28013533
2020-04-02,100 Mile House Fire Zone,-6.0529785,-0.9012451,0.535821,2.0172238,52.730145,35.895817,-14.156982,0.18372193,0.36659914
2020-04-03,100 Mile House Fire Zone,-6.636841,-3.6734924,1.3103734,2.4892004,57.622875,46.043987,-13.616486,0.15748036,0.25119233
2020-04-04,100 Mile House Fire Zone,-6.3193665,0.33413696,0.026811108,1.2848544,47.261765,28.81788,-15.733795,0.20082878,0.44546756
2020-04-05,100 Mile House Fire Zone,-3.5949402,1.0205994,0.28683877,1.3523818,53.834904,38.38257,-11.606018,0.2161926,0.4052493
2020-04-06,100 Mile House Fire Zone,-0.29730225,7.5898438,0.004837445,3.7346935,49.117466,28.18779,-9.698303,0.30413,0.74912137
2020-04-07,100 Mile House Fire Zone,1.4388733,6.5025635,0.007055024,3.6178076,43.50628,30.48899,-9.647339,0.38291565,0.67296964
2020-04-08,100 Mile House Fire Zone,2.2225647,10.208618,4.274748e-05,1.802777,40.137924,23.140024,-9.959717,0.4291873,0.9570873
2020-04-09,100 Mile House Fire Zone,6.207306,13.7456665,0.0490369,2.306659,44.7842,27.040356,-4.922821,0.5237856,1.1472253
2020-04-10,100 Mile House Fire Zone,4.3398743,9.067291,0.89610493,2.6404026,57.761826,41.747063,-3.2601929,0.3518112,0.6718252
2020-04-11,100 Mile House Fire Zone,-0.5489197,3.7032776,0.059574183,2.9378922,40.866417,30.140942,-12.240662,0.3470112,0.55638003
2020-04-12,100 Mile House Fire Zone,-1.437439,4.156708,0.078793816,2.3832476,39.924774,26.729403,-13.333221,0.33028203,0.6024858
2020-04-13,100 Mile House Fire Zone,1.9095154,9.7066345,0.52244276,2.9682894,40.49708,23.611769,-10.1297,0.41716608,0.9197375
2020-04-14,100 Mile House Fire Zone,4.7803955,8.002197,6.2530227,2.9025428,77.92727,62.423714,1.2556152,0.1896112,0.40316707
2020-04-15,100 Mile House Fire Zone,3.4631042,8.720001,0.07500688,2.2764714,54.00838,37.57314,-4.976288,0.36013106,0.70325375
2020-04-16,100 Mile House Fire Zone,4.677948,13.755585,0.0,2.199354,44.525536,24.162233,-6.3947754,0.47313845,1.1932504
2020-04-17,100 Mile House Fire Zone,4.9370728,9.398163,4.3028393,2.198523,72.97583,53.777767,0.49551392,0.23470128,0.54510295
2020-04-18,100 Mile House Fire Zone,5.829468,11.259338,0.9405349,1.5121163,70.14489,48.571857,0.8057251,0.275899,0.68683094
2020-04-19,100 Mile House Fire Zone,6.589264,13.9444275,0.17325433,2.2969007,56.72828,34.713974,-1.3938599,0.4214453,1.0399077
2020-04-20,100 Mile House Fire Zone,8.432434,17.217773,0.002623529,2.8494742,51.14157,28.777477,-1.0922546,0.53977656,1.3992617
2020-04-21,100 Mile House Fire Zone,8.037567,13.1362,0.5300241,2.9975507,53.711884,38.24743,-0.7878418,0.49783647,0.9331846
2020-04-22,100 Mile House Fire Zone,7.0082397,11.799591,1.5327435,1.9259067,59.789856,43.325798,-0.28027344,0.4030767,0.7844484
2020-04-23,100 Mile House Fire Zone,5.542572,10.541199,3.087365,2.9710133,67.579445,48.11644,0.015350342,0.29369968,0.66058797
2020-04-24,100 Mile House Fire Zone,5.539673,12.354248,0.28359082,2.4818263,55.495262,35.04026,-2.674286,0.40308976,0.9326038
2020-04-25,100 Mile House Fire Zone,5.6708984,9.889587,4.0928946,5.760031,61.350952,46.03219,-1.1895447,0.3532586,0.6578173
2020-04-26,100 Mile House Fire Zone,4.1905823,7.7393494,0.73872095,4.121968,61.335625,47.998882,-2.592926,0.3186853,0.5480257
2020-04-27,100 Mile House Fire Zone,5.0746765,9.027039,2.301017,4.0576434,59.338528,45.265926,-2.2058105,0.35654765,0.629529
2020-04-28,100 Mile House Fire Zone,4.1823425,9.442474,0.30658212,3.6643333,64.38132,44.873272,-1.9448853,0.29341167,0.6520569
2020-04-29,100 Mile House Fire Zone,6.52652,11.074432,1.5259209,3.5438821,70.01082,51.493855,1.4481812,0.29081964,0.6399044
2020-04-30,100 Mile House Fire Zone,7.6166687,11.52359,1.7969723,3.7222695,55.394894,42.61503,-0.7576294,0.46615952,0.77992296
2020-05-01,100 Mile House Fire Zone,7.287018,13.976959,0.43525743,3.2606692,47.67205,30.536894,-3.100647,0.5346743,1.1087813
2020-05-02,100 Mile House Fire Zone,8.6032715,14.543518,2.0853848,4.4020953,49.074368,33.14113,-1.497406,0.5691711,1.1070958
2020-05-03,100 Mile House Fire Zone,5.170868,9.526764,3.0894926,3.487376,54.950394,40.80455,-3.151764,0.3976845,0.7041657
2020-05-04,100 Mile House Fire Zone,5.763153,12.46933,0.04771498,3.640465,44.470863,28.302732,-5.420807,0.510805,1.037147
2020-05-05,100 Mile House Fire Zone,8.266052,14.653107,0.538416,2.683864,42.63485,27.943825,-3.7040405,0.6266359,1.2016313
2020-05-06,100 Mile House Fire Zone,5.8750305,10.073853,6.284029,3.7452018,67.75481,50.92841,0.36901855,0.29892898,0.6055695
2020-05-07,100 Mile House Fire Zone,7.0492554,12.763397,0.18539996,2.3125367,54.141212,36.928566,-1.5997314,0.46099633,0.9301439
2020-05-08,100 Mile House Fire Zone,9.257568,16.995514,0.0,0.92088526,48.4304,29.221375,-1.0753174,0.6024311,1.3711085
2020-05-09,100 Mile House Fire Zone,11.313171,18.475342,0.0,0.6934016,39.551403,24.937471,-1.9647217,0.810188,1.5961974
2020-05-10,100 Mile House Fire Zone,9.894562,15.967682,0.013301769,1.0313609,42.31925,28.449879,-2.3279724,0.7033091,1.2983031
2020-05-11,100 Mile House Fire Zone,9.536682,16.123108,0.037077017,0.47599396,42.42196,27.567932,-2.6194153,0.6853827,1.3274148
2020-05-12,100 Mile House Fire Zone,9.283691,16.443695,0.073808916,0.6084888,39.085873,24.466951,-3.9467163,0.7128473,1.412817
2020-05-13,100 Mile House Fire Zone,9.682526,17.84134,0.5050227,2.5094743,41.891323,24.655304,-2.657196,0.69851387,1.5396605
2020-05-14,100 Mile House Fire Zone,9.470734,15.766998,3.6615887,2.3450184,63.321613,41.910122,2.8474731,0.4346699,1.0406232
2020-05-15,100 Mile House Fire Zone,9.377167,15.709686,3.41391,2.2133682,67.72468,44.70695,3.7105713,0.3800879,0.9868936
2020-05-16,100 Mile House Fire Zone,8.890991,14.163116,0.59984183,4.3009205,62.46799,44.085403,2.1071472,0.42772728,0.9033593
2020-05-17,100 Mile House Fire Zone,7.741516,13.053314,6.9520645,1.7742404,80.37155,56.39461,4.573883,0.20688945,0.65539
2020-05-18,100 Mile House Fire Zone,8.695435,13.673309,7.71747,1.769602,80.508934,57.882236,5.5284424,0.21920663,0.65915465
2020-05-19,100 Mile House Fire Zone,10.744263,17.46402,1.565935,1.6219411,66.75209,43.1893,4.809204,0.4290859,1.1336288
2020-05-20,100 Mile House Fire Zone,10.3437805,16.504608,2.576438,3.2230976,67.54288,45.217117,4.595703,0.4078365,1.0286725
2020-05-21,100 Mile House Fire Zone,7.1705933,11.017578,5.1816664,3.3553035,67.0991,51.776592,1.4719543,0.33350158,0.6337755
2020-05-22,100 Mile House Fire Zone,7.255768,10.800171,9.348667,3.5330496,80.0667,63.047855,4.0461426,0.20323801,0.47867018
2020-05-23,100 Mile House Fire Zone,9.820648,15.809479,1.743698,2.5971181,66.657936,45.04372,3.9081116,0.40453333,0.987167
2020-05-24,100 Mile House Fire Zone,11.247742,17.34076,0.3394497,2.5381231,58.984844,39.76913,3.5211792,0.5473426,1.1925542
2020-05-25,100 Mile House Fire Zone,10.193665,14.721313,7.4105177,2.2328815,77.113914,57.291824,6.361908,0.28470057,0.7153571
2020-05-26,100 Mile House Fire Zone,8.482819,13.54364,2.8309228,3.4013965,55.570118,39.7153,0.09509277,0.49253196,0.9355418
2020-05-27,100 Mile House Fire Zone,9.403412,16.874115,0.0,1.5532422,41.588493,25.536257,-3.0073547,0.68909574,1.4314351
2020-05-28,100 Mile House Fire Zone,11.24115,18.575684,0.24050212,1.1442527,48.39294,30.176752,0.73779297,0.68838936,1.4941432
2020-05-29,100 Mile House Fire Zone,13.796204,20.845428,0.447582,2.1932237,55.01531,35.236485,4.9124146,0.7096719,1.5954429
2020-05-30,100 Mile House Fire Zone,13.460846,19.094116,7.9417524,2.7743092,71.96583,50.26487,8.505585,0.43271422,1.0993102
2020-05-31,100 Mile House Fire Zone,9.921143,12.969788,8.462295,2.8184025,80.57773,65.86253,6.7358704,0.23724085,0.51029146
2020-06-01,100 Mile House Fire Zone,9.35144,14.493286,0.91863525,3.2536883,56.331253,40.140724,1.0957947,0.51337147,0.9879791
2020-06-02,100 Mile House Fire Zone,7.487671,10.8142395,6.2624807,4.365404,71.8921,57.46102,2.743927,0.2911715,0.55155724
2020-06-03,100 Mile House Fire Zone,7.7166443,12.9348755,0.8738412,2.10346,59.588528,42.06524,0.34072876,0.4252261,0.86404043
2020-06-04,100 Mile House Fire Zone,8.5546875,13.172607,1.3440783,1.8463221,59.040737,43.439095,1.001648,0.45627666,0.8567655
2020-06-05,100 Mile House Fire Zone,8.789276,14.713287,1.8680885,3.2861104,67.37314,45.572506,3.0751343,0.36927712,0.9111822
2020-06-06,100 Mile House Fire Zone,8.388489,13.097565,5.3419914,2.5110877,71.39715,52.19748,3.5128174,0.31505644,0.7205544
2020-06-07,100 Mile House Fire Zone,9.132965,14.972504,1.0505,3.284436,57.589085,39.207867,1.1985168,0.49129397,1.0348825
2020-06-08,100 Mile House Fire Zone,8.363617,13.242218,1.7569114,3.3411334,55.14291,39.868217,-0.12265015,0.49326086,0.91500616
2020-06-09,100 Mile House Fire Zone,6.9675903,11.755432,1.8479822,4.135894,72.12931,52.274086,2.2896118,0.2786041,0.65866756
2020-06-10,100 Mile House Fire Zone,11.562653,17.79721,0.45999387,3.9403129,61.963528,41.446503,4.5200806,0.5182944,1.1932139
2020-06-11,100 Mile House Fire Zone,11.032166,15.219025,1.9998978,3.154544,67.61797,51.446724,5.269165,0.42599326,0.83974946
2020-06-12,100 Mile House Fire Zone,10.3967285,15.427124,5.7190065,3.9666574,74.599625,53.687603,6.0776978,0.3202967,0.81176835
2020-06-13,100 Mile House Fire Zone,8.06134,12.00769,7.359097,2.214991,77.6165,59.610027,4.3861694,0.24112827,0.56678253
2020-06-14,100 Mile House Fire Zone,8.28952,11.433014,12.437557,3.4860811,81.75691,66.23509,5.3540344,0.19959885,0.4561571
2020-06-15,100 Mile House Fire Zone,9.140289,13.880798,0.7231258,2.7731154,62.48592,45.6738,2.347229,0.43478316,0.86176604
2020-06-16,100 Mile House Fire Zone,11.223206,17.429932,1.7680029,2.4082303,67.76139,45.356133,5.4821777,0.4295208,1.0880458
2020-06-17,100 Mile House Fire Zone,13.4505005,20.05484,0.18468586,2.4655066,52.90042,34.78482,4.030304,0.7265034,1.5300987
2020-06-18,100 Mile House Fire Zone,15.456512,22.580536,0.020633826,2.0228446,49.1495,31.513744,4.8317566,0.8929947,1.8757999
2020-06-19,100 Mile House Fire Zone,17.104065,23.685516,0.67899376,2.9438493,55.49978,36.968864,8.123077,0.86799693,1.8455864
2020-06-20,100 Mile House Fire Zone,14.182953,18.502655,9.540515,2.8942716,75.62875,57.44274,9.939575,0.39424968,0.9065255
2020-06-21,100 Mile House Fire Zone,14.264893,20.120514,2.9762201,1.9835719,66.41192,45.85309,8.090759,0.5462407,1.2755834
2020-06-22,100 Mile House Fire Zone,14.748962,20.441193,0.15269323,3.606967,63.52996,44.368393,7.8979797,0.6119596,1.3367774
2020-06-23,100 Mile House Fire Zone,14.854492,18.870972,10.641118,3.0216715,77.10535,59.76716,10.879822,0.3867905,0.87698245
2020-06-24,100 Mile House Fire Zone,14.534393,19.872803,11.666841,1.9617435,76.93851,54.889774,10.536987,0.38164306,1.0465271
2020-06-25,100 Mile House Fire Zone,16.590088,24.476898,0.05424995,2.5617938,54.853065,33.725307,7.472107,0.85235703,2.0349011
2020-06-26,100 Mile House Fire Zone,13.842468,17.519348,6.8315234,2.4319496,73.88162,58.390404,9.262421,0.4132805,0.83320343
2020-06-27,100 Mile House Fire Zone,9.9835205,13.470123,7.4546056,2.3657203,76.31701,60.629494,6.0075684,0.29049736,0.6080608
2020-06-28,100 Mile House Fire Zone,11.218536,17.20398,2.972114,2.7651122,72.47481,49.19347,6.4510803,0.36660957,0.99729156
2020-06-29,100 Mile House Fire Zone,13.795166,19.7453,0.95901245,2.316864,57.705467,39.555786,5.5985413,0.66718733,1.3912251
2020-06-30,100 Mile House Fire Zone,10.4409485,13.7005005,9.374726,2.4714942,76.70652,61.894943,6.524719,0.29459757,0.59741056
2020-07-01,100 Mile House Fire Zone,8.793457,10.078949,27.012344,3.0387952,94.01906,86.23812,7.883667,0.067712665,0.16988683
2020-07-02,100 Mile House Fire Zone,11.879242,16.995026,8.202613,4.0742555,67.15504,48.251076,5.9786987,0.45701617,1.0024381
2020-07-03,100 Mile House Fire Zone,10.2499695,14.701416,1.4554423,2.697053,64.440765,48.118355,3.8353271,0.44402242,0.8678965
2020-07-04,100 Mile House Fire Zone,11.154602,16.133514,3.407941,2.20336,73.78459,53.37908,6.649933,0.34768593,0.8549582
2020-07-05,100 Mile House Fire Zone,13.460663,19.399231,1.877889,1.4318429,69.337395,47.517067,7.9570007,0.47327912,1.1822953
2020-07-06,100 Mile House Fire Zone,13.512451,20.059845,5.581534,2.276167,69.3003,45.738575,7.9987183,0.47545338,1.2734928
2020-07-07,100 Mile House Fire Zone,11.906464,15.928192,9.131593,2.3103387,81.83001,63.036514,8.899628,0.25327826,0.66902566
2020-07-08,100 Mile House Fire Zone,12.753387,17.508026,2.764957,2.1621494,72.47178,53.388832,7.928131,0.40570533,0.9326898
2020-07-09,100 Mile House Fire Zone,11.562927,16.46106,8.2032795,2.1339238,78.430954,57.091312,7.9387207,0.2939105,0.80347824
2020-07-10,100 Mile House Fire Zone,12.894745,19.460907,0.55678594,3.163914,63.727455,41.928196,6.185669,0.5395504,1.3132234
2020-07-11,100 Mile House Fire Zone,12.663361,16.859894,3.418222,3.5711644,65.21046,49.755825,6.2996826,0.50970364,0.9649854
2020-07-12,100 Mile House Fire Zone,9.108215,12.463959,8.986708,2.6827013,78.42019,62.7375,5.5510864,0.24956638,0.5388358
2020-07-13,100 Mile House Fire Zone,11.38089,18.084106,0.2084939,2.8480272,59.175335,38.409286,3.6921692,0.5496315,1.277964
2020-07-14,100 Mile House Fire Zone,14.439056,21.599915,0.6665893,2.6446998,55.741966,35.53667,5.700897,0.72792333,1.663244
2020-07-15,100 Mile House Fire Zone,16.575836,21.361176,1.4661977,2.1679177,67.21801,49.864883,10.472534,0.618351,1.2747943
2020-07-16,100 Mile House Fire Zone,14.768829,19.174713,9.818541,2.0579922,77.37627,58.52768,10.849548,0.38010836,0.92129064
2020-07-17,100 Mile House Fire Zone,14.047272,19.685883,1.8641647,2.8431978,65.09371,45.52354,7.5891113,0.55972767,1.2492533
2020-07-18,100 Mile House Fire Zone,14.687836,20.581482,1.7457403,2.5169525,66.64496,45.96141,8.54538,0.5574875,1.3097794
2020-07-19,100 Mile House Fire Zone,15.66626,20.980469,0.60788167,2.3847702,68.250854,48.906788,9.832581,0.56509864,1.2691674
2020-07-20,100 Mile House Fire Zone,17.265015,24.978638,0.011059208,1.698039,57.834763,36.01672,8.882202,0.83087146,2.0242705
2020-07-21,100 Mile House Fire Zone,18.80069,24.708344,1.5456097,2.26081,60.880924,42.434456,11.091827,0.84896946,1.7921073
2020-07-22,100 Mile House Fire Zone,17.104156,22.719513,7.0484085,1.7680292,70.29565,49.63957,11.652435,0.5794003,1.391019
2020-07-23,100 Mile House Fire Zone,14.895721,20.353851,5.677743,2.9249828,68.75772,48.737576,9.206207,0.5292227,1.2251682
2020-07-24,100 Mile House Fire Zone,11.653809,15.848419,5.067373,2.4674773,72.412834,55.14042,6.8576965,0.378183,0.80781186
2020-07-25,100 Mile House Fire Zone,14.010101,20.435577,0.009523182,2.022637,58.7623,39.138245,6.0625916,0.6596601,1.4619466
